CustomerID,TRANS_DATE,TotalTransactions,MonetaryValue,ItemVariety,Churn
c7921426-d921-4e0e-b0dc-06f716ce89d8,2022-05-28,141,31792.93,278,0
64b5ca0b-9f93-48d5-a1f7-c8bed53a3580,2023-07-20,380,24051.28,76,1
f064168f-6dcb-446b-9de1-15eda7ae06f3,2022-11-25,253,5584.61,419,0
bde33b09-6bce-486f-bb8b-99b4ed3193e2,2022-03-18,104,58170.81,97,1
8a5a4494-6713-4ab4-9927-725f38550fb5,2024-01-07,65,11769.19,581,0
4fa600a9-4d65-42e3-a876-04604291df10,2024-08-12,98,25101.64,166,1
f8464f8b-f207-4e30-97fc-7f9771d8923d,2023-06-30,391,58861.24,391,0
8a855053-1c35-4405-a795-548831a3d4fe,2024-08-02,25,3140.75,220,1
ae862dcc-114c-445d-b4ba-a39ff6f75b44,2024-02-02,97,67855.34,145,1
e6273877-4ab9-499a-a733-c7c880cb7fa3,2025-01-04,62,57479.38,8,1
b60a13bf-71d7-4d76-acf9-2db1b2488dc2,2023-05-20,236,30157.44,539,1
edfc4a57-2300-403a-8878-779ed1f656ef,2024-01-03,120,25417.52,6,1
47da487c-2d86-4c99-96f1-98070c20d3e1,2022-12-02,376,37883.03,33,0
1c830c70-b9e3-476b-8dcc-5fb28c2d65a1,2024-03-18,86,16177.3,462,1
2462c242-d116-4934-9ae8-ebd3b222f15b,2023-06-05,357,48821.22,261,0
4e5283c2-d61f-4f90-be8c-ee860f298909,2024-11-01,293,17677.33,86,1
6479a6a9-6dfb-4842-b7da-199bbe9dc68f,2023-09-13,15,54259.03,272,0
fd857928-f18b-4386-9986-03df47b2c68c,2024-12-12,248,61711.28,152,0
5cba6f00-e1b0-4eef-adc4-80494f0cef4b,2022-03-08,173,64398.26,392,1
b6969bfa-2371-4da2-b0c9-f933f8b270bb,2023-07-21,363,61307.89,213,0
ab17a01d-c495-4b07-a107-8a93c0a1a00d,2024-11-27,391,68372.53,244,1
48c8feb3-fc28-4004-859c-fa2d96550aa2,2022-12-11,276,25972.44,186,1
efcdd5bb-40c6-4401-a6c3-e8c3adfd5703,2022-05-18,78,15145.69,293,1
85d7d988-1e61-4616-aded-e71fcc886cd3,2024-07-29,174,18920.69,201,0
6c667f94-99cd-4d7d-bab1-f8de43ad41b0,2024-01-04,20,63863.95,564,1
4750670c-e827-4339-a55f-54f7e03c590f,2024-01-16,192,25610.18,391,0
32a9dbce-40e1-41e1-a954-91a05321cb70,2023-02-17,303,32151.66,458,1
4a5597e7-3450-436c-ac9c-ddbf864f0ab3,2022-02-19,288,38794.71,248,0
f4fbce56-2f44-4da9-95b4-15075a2a4d0e,2022-08-05,178,23003.51,395,1
a16b7b74-084a-4dbb-8bc3-edc97ab1ab83,2024-09-17,47,33608.64,527,1
a2af6e3d-708a-408f-b713-dfc90c740991,2024-02-05,134,7792.08,110,0
1546171b-1267-4a0b-80bd-18c095a0316a,2024-05-04,28,67994.81,283,1
048cec87-472c-4981-8579-5f60905ba8ec,2023-03-24,233,3160.34,411,1
ee54dbc7-a59f-42e0-bafd-9a3c202a5613,2024-10-24,388,9935.16,507,1
eb37b6b1-87e5-4560-a6e7-d13781046578,2022-01-16,89,67503.86,129,1
ec5df0ed-de28-409c-bb32-30aae8601bd1,2024-10-19,36,15769.63,260,0
9b94865a-fc67-49c4-ae8b-d61b85681953,2023-09-30,19,50778.29,284,1
2f6b45aa-204e-4a5c-a034-14d63897ee41,2022-08-14,111,33305.96,124,1
dba02d00-cf4d-4ac5-8bc8-cf56471c69ae,2024-09-30,204,28896.47,365,0
a39b876b-e74a-4f53-a244-605fc88778a6,2022-05-09,248,36051.25,497,1
35967160-8869-4bee-906c-0075a46c3e96,2023-10-16,290,666.4,585,0
cc51f93f-d03d-405e-b8df-9c86832aa7c8,2022-11-18,185,62719.98,397,1
06900dd9-44e0-4ac4-bb18-1e3b0d42e499,2022-07-11,4,58883.77,47,0
3353a341-5b34-413c-a6a5-4b625d56eb86,2024-02-09,81,36086.96,223,0
99ea9777-e7ae-4ceb-a865-efdb611303b1,2022-05-17,31,11328.93,51,1
ecab43ae-aa7f-4e79-bc0b-786bb85d2d9a,2022-03-08,394,27280.17,330,1
778c8b5a-cc5a-4b61-b2d9-760f194f3290,2024-07-04,196,16460.01,197,0
b4548a60-fdf6-4cc8-9452-c7fcb55f3960,2025-01-04,341,47560.57,278,0
557d5aae-3ea2-477d-9383-29b61fc49ffc,2023-09-24,307,64997.89,276,1
838a60e1-c88a-47ac-b307-493c4e7f28c0,2024-07-20,280,38984.16,548,0
9299faca-ac7f-4eae-894f-88f49388b573,2024-05-14,220,42121.18,529,0
2f28907a-e4a3-4768-bceb-8592bc2916af,2022-07-10,286,8871.46,89,0
26a61ac7-5a8c-454d-a24a-a8d437c77979,2024-08-20,302,40943.34,575,1
337f4254-ee7b-4ce4-b84a-d2877c23e402,2022-04-02,45,29147.15,138,1
7754280e-dc6e-4f78-9d8a-fd3325acdca6,2024-05-09,259,3940.53,52,0
6dd44635-625d-4896-a334-4124c3b9d257,2024-11-27,62,12603.71,219,1
62189d61-a646-4779-8ab1-09b0c6dacb20,2024-01-12,267,68659.02,331,1
7ab4a03c-76fa-469a-a166-606e37cce47a,2023-07-16,243,55824.56,299,0
8403e56b-d610-4e5d-8964-d57ff3965b4d,2023-07-24,175,51032.84,434,1
27415ab9-7732-445a-ab3e-ec3b8fb039dd,2023-12-22,140,55669.95,417,1
1dcb34f9-e315-4223-9a00-f3aa03530599,2022-12-16,169,16570.86,200,1
f3dde732-34b7-4ca4-aecd-770c65029a4a,2024-05-05,21,64413.75,285,1
054cc2e0-1aad-405c-a39d-62fa3adccb36,2024-05-19,293,65134.01,72,0
a8e613f9-b94b-4236-819e-71fcd0eab533,2023-04-02,141,67292.52,541,0
755103cd-4384-4daf-a7d7-d1523a8b7383,2024-03-06,87,35541.35,475,1
513be524-97c1-423f-ace0-0b1eccbee1ea,2022-12-25,62,22864.58,386,1
9e7f24f3-66db-4f3f-8690-a33d1e26fd1e,2024-06-20,270,35098.15,435,1
9ed3b5d6-f172-4735-b8d1-9596bf76f6de,2022-10-29,400,1426.56,395,0
6a963c0d-b028-4796-b69a-4809d033b81b,2024-08-21,138,6988.23,370,0
4e3b621d-bc0e-4e54-a705-2f4d489d001a,2022-12-17,314,14677.82,190,0
21de0e60-2bf1-45f4-b39e-c0107da236b9,2023-10-10,322,18481.82,348,1
19cf93e5-dcd7-46cb-b399-793f1f390682,2024-10-15,181,4701.31,272,0
c13ff1e6-7118-434d-8446-fffe6acb221b,2022-09-07,300,30431.34,540,0
ad412c10-18a5-411c-b2b4-85d8cbeb5cd9,2024-01-18,400,33192.58,384,0
faaf591b-eb7b-4c5b-b59d-61e5ff8574b4,2025-01-05,105,40441.42,583,0
58b9464b-1754-4f5e-8542-bfcc79fd506b,2022-04-30,110,28829.4,301,1
e8b7b52a-71c0-4bae-94a4-d19ea080e3c9,2024-08-19,74,59086.86,378,0
b7e9b509-eb4d-4fad-b1c7-c97bfaf05e86,2024-10-16,19,17721.22,214,1
4076e008-af53-4dd4-97b2-edffe6e594d5,2022-07-18,232,30222.51,558,1
26e3c5eb-82aa-43e0-aeb0-6b43535982b4,2023-10-08,20,25918.68,325,0
21ed883b-b73c-4a40-97c0-cbc58866157d,2022-12-06,335,42764.86,148,0
a4312b58-c5fa-48f2-89ca-fb718096d6ef,2024-11-18,290,34598.42,64,0
9243a057-4538-4ea3-bc0d-82f8517d912d,2024-06-19,282,43969.69,138,1
2d8d0f9f-7a92-4fe8-afa6-97f6b605db8e,2024-05-23,109,50347.31,231,1
2c412ec6-38fc-4136-baae-b30787e75f13,2022-10-29,132,1938.38,310,0
3606941c-ce62-429d-bc57-4ed0089fdcd7,2023-07-29,205,36948.91,501,1
fca0311c-fa6a-409c-abc3-56eec4f431de,2024-12-15,3,4538.39,162,0
484f5939-1a38-446c-8f61-64bc14e9352a,2023-02-14,159,29342.31,227,0
74f1bfdc-a229-4c64-9172-77d7dae43990,2022-12-12,133,57778.21,561,0
19ca2b6d-e274-44ac-88fa-9efea586d495,2023-12-20,68,38218.77,213,0
2ecc9cae-8f17-4ccf-88f3-f7dc0339c0c5,2023-03-17,49,18541.94,11,0
b390bc9d-196f-4837-b6b5-941dfad1ebb8,2024-05-17,382,50323.05,309,0
cdff0eac-2854-49dd-8eba-852b94e0a891,2022-02-23,14,47964.86,574,1
e99f6288-5718-43ee-a93b-0242189907f2,2023-07-27,321,8766.49,372,0
a5cad02a-34be-43e1-bc7c-fe9cb7283fa1,2022-04-04,386,20672.29,555,0
92b1113b-d3ff-477e-a1c2-eae688ba95a7,2023-03-02,158,50572.96,516,1
912a87d3-f752-4cc8-bd30-908feedccd2e,2022-11-26,35,27741.05,415,0
75c1cd18-913c-474a-b5b8-04008c03300e,2022-01-27,241,14379.43,532,1
070c330a-03b8-4b66-a999-363f23d19889,2024-03-08,378,31478.21,493,0
742001dc-ec89-4799-8310-1089d3ffef53,2023-03-02,103,66781.18,534,0
b04a5755-3292-4ef9-a6c8-11605a9d2afc,2024-09-29,251,4394.54,425,1
4cadc79f-d6da-4774-bc36-ab180abbf1c9,2022-07-03,239,8096.47,138,0
6bfb9145-8daf-4487-a255-8ac6357e592e,2022-09-16,37,8007.89,368,1
f963933f-95ba-4229-8cb4-baf1dbbb3c38,2023-10-15,87,26253.57,455,0
b123552c-acef-4c87-940f-9e4a792b789c,2022-07-19,271,16686.58,291,1
8a94701c-8d4f-4099-a417-8d36f8906b4c,2024-01-07,335,58507.39,540,1
b5cb2a23-6400-447c-a718-e92f346130e1,2022-03-20,303,47855.48,491,1
52add29f-843b-4dba-84ed-b2b9cfab49db,2023-11-09,144,35386.31,317,1
e0f2df32-5ae8-4d68-996c-80c7f50844bd,2022-06-14,212,2534.62,211,1
48caacf3-a210-430a-acd1-e8542fd998dc,2022-04-23,294,69224.15,340,0
604a8f2c-3d0f-4bb1-92e0-74090e330f0a,2023-10-12,61,59210.41,450,1
78a33380-a242-4184-8f66-f25cbbae9f31,2022-12-17,283,51889.11,436,0
dc59447d-ea14-4870-8410-509b291cd9e2,2024-10-29,346,54077.92,59,1
3dd926fd-7718-4071-ba63-69771bae1e2d,2024-08-21,308,42773.45,22,1
b35c4de9-6b12-435e-9255-3b95e4bdf559,2022-09-13,281,9842.96,182,1
ac2c6325-1922-480c-90d9-9f76586f8e94,2023-06-15,120,20238.07,452,1
3c8ce2ac-8f1d-4fff-9cdf-89bdc53c4228,2023-11-01,268,40326.24,535,1
4da2d982-3df6-474d-861c-8b0fa28a67d6,2024-03-15,5,57146.69,124,1
15c40d2a-ee55-4cc4-bad0-1317b4c2c42d,2022-05-26,140,16149.03,471,0
fc2ec736-814b-45a1-8ce3-64719ffc06d0,2022-01-26,246,12151.04,460,1
9fccbb24-9e6e-46ca-acf2-0c8ef073cbee,2024-01-19,253,50388.47,334,0
c9664463-3a6e-4b9b-b896-d1da28f6fa17,2023-10-01,194,59475.76,313,0
b01e5247-a392-4ec3-906f-5b1601417160,2022-07-09,14,14303.43,369,1
9f752de6-3ee6-4bbb-bc5a-51acb033b14c,2024-02-03,245,31188.82,100,0
6c936d95-0508-4638-a72c-0f464bcaf7c4,2022-01-18,64,343.56,393,0
881615a9-b868-43cf-a1f2-a8897206cfb6,2022-11-19,178,28048.11,455,0
99448564-bddd-4a81-a7f0-a75d1561cf38,2022-09-30,120,11094.53,149,1
a515521a-07fa-4981-9ee9-5046779ef66e,2023-01-05,333,66533.78,201,1
7d3cfdbd-524c-48ab-bd08-e332c7de4ac6,2024-05-24,176,66860.36,80,1
6a28c6df-6203-4ed1-aec6-ae892a158419,2024-07-11,380,53623.41,146,1
5180dc8e-3ae4-480a-a7e9-a2870138f982,2022-07-29,390,46079.67,443,0
8d344816-d1db-4ce0-a5aa-b69832ffe72f,2024-06-08,247,61132.79,77,0
66a05101-4804-4c0b-a87f-70b115b759b1,2024-04-27,357,20801.27,513,1
b4594be0-bf03-4f24-828b-226f3344eea4,2024-08-18,356,52433.21,240,1
8e6138df-e576-42d8-8618-125b33a572f7,2024-01-26,302,64135.85,523,0
2be441ee-f387-450e-a489-4cb0e3397d71,2024-05-22,181,4799.77,275,0
e8a9791a-2b90-45d8-ac45-c168d06f391a,2024-07-04,21,50566.86,529,0
789c0740-9562-4a44-860f-199d45d2e9f8,2024-08-28,288,11589.53,200,0
c98bd8d5-ff8c-449f-9f3f-4402f7860e12,2024-01-03,225,60369.8,227,0
4f4df26e-bfe8-4537-990c-45c0656bbc1a,2024-02-23,268,56719.88,309,1
3a745b99-a715-4d69-a85b-f815df5372f6,2025-01-06,106,12872.15,56,0
8467acc9-2d74-45f4-9800-b7d616a2d52f,2022-07-05,139,41941.03,379,0
bacb466e-7525-41fa-aeb0-dc0cfa389934,2023-02-20,239,18715.62,482,0
204152d2-dd7b-495e-ae2d-42c26b5c90dc,2023-06-16,83,22122.33,225,0
8f995eae-9f6d-4cc2-9b9f-6c71ba924734,2024-05-29,48,43625.31,248,1
d9444a76-bf60-4fbd-b34e-fa40f9266040,2023-06-19,393,41748.75,20,1
d5e78d3d-a09e-401b-9df2-e82647e6e913,2023-03-07,25,28975.63,578,1
c9d0ecd0-9894-4184-b41d-1453ca1cdf8d,2023-09-26,153,14995.66,577,0
fe0f0141-479c-4f6d-b96d-347e28971e57,2022-12-15,94,64548.47,490,1
c6d50b9f-d380-4adc-ac68-d8e72d1bb623,2024-10-01,340,20901.26,240,0
9e557632-08da-40fe-90b4-0d3e5bd3496e,2023-01-07,211,2169.5,303,1
6aa07fd3-0788-46fe-876e-cb9677c59119,2022-12-18,231,25080.34,290,0
605d6062-20c5-4ea6-8847-abf36e0e1032,2023-01-22,33,37327.91,545,0
085f6899-07e0-4ef1-9f01-e339e3ac025e,2022-01-25,358,25841.24,324,0
7c85ac5a-7798-4e94-bf84-de08ebc3dbeb,2024-03-26,221,60533.58,210,0
bff55fed-eaff-4e84-8a86-b67dbb1b025a,2023-02-21,316,25421.97,414,0
d16eecae-1d8e-4c9f-b9ed-1a2acddbdb12,2024-03-29,221,29559.68,207,0
0a7d773d-3761-468c-94ed-3cbe597c2b65,2022-01-19,222,4220.53,557,1
99b58fcb-047f-4029-ba26-3ace2274edcb,2023-03-09,150,40262.04,253,1
a4a9cb2c-2b9e-4724-aec5-8013b37d08a7,2022-11-04,79,17419.98,505,0
fd64d355-8c09-48ad-928f-ce5c5df2212b,2023-12-20,79,27411.37,4,1
e091cfe0-b978-4e9a-b019-7fe7e3347cb3,2024-05-21,277,59584.97,16,1
6d77ef6f-0e5b-4d62-a1c8-86a04af38bbb,2024-07-12,264,37097.32,52,1
9af326f8-8d7a-44bf-9c22-a3f0cdd90469,2023-04-03,28,62049.99,525,0
86dbb3c1-b5e8-4471-a663-f9e2b3a91139,2023-10-08,347,60704.12,45,0
7c4e5dd8-958b-4a5a-aa04-1c804fd98e21,2023-04-03,292,36289.28,58,0
bd243606-1b58-4a49-af23-5007215384fa,2022-09-14,71,37546.88,55,0
b0aeedc5-c233-426f-a0e9-c435e2f412cc,2023-02-17,389,648.66,302,0
11f58944-d133-40e8-a892-f185ea50790c,2024-11-03,51,27741.8,174,0
11f6f3db-c301-474a-a1bc-c79a56c44a0e,2022-11-27,121,39562.57,348,0
c2f4fc23-c116-48e3-bf05-e88e6daa8738,2022-07-28,243,57116.08,300,0
448ce071-b60f-445f-82ea-e1eb8eadd030,2024-10-14,131,12145.16,320,1
1a554642-b35f-46e2-bcf5-50aef2adac9d,2023-04-19,61,21254.23,102,0
880e3333-24d9-4294-8063-6ad2967e2103,2023-01-26,304,55761.27,67,1
f5fb23a1-c7bb-4bda-8776-226cadd08860,2023-11-27,383,51301.24,196,0
81023574-b4ed-4ec6-aa27-cfae6094a746,2023-10-23,257,42975.43,85,0
bd99f786-f233-45dd-9fdc-eadc3d2b58a3,2025-01-13,72,55280.99,146,1
7b174dd1-64ba-43f9-b6a6-b7b6cfd1d42a,2024-08-07,331,26631.01,545,1
74a4cae8-f9b2-4f72-a10e-8612831b5340,2022-03-03,152,32756.53,548,1
d13ea02b-e162-4726-97cb-2a92caaab295,2023-09-08,58,11244.18,274,0
44c48487-8b60-4eac-9373-6cd93b7eb7dc,2024-09-02,365,50845.29,221,1
39985e8d-1a1f-4f5a-ab2a-50613db62a79,2022-12-15,380,49315.04,246,1
2ec41c41-2f73-4ec2-8b83-b6d0755f9518,2023-04-04,214,39430.06,310,0
bb288981-7f9d-47a2-b5d3-9bbee725356d,2022-12-01,346,39257.9,583,0
e9682775-8647-4e33-b0eb-9630367342d5,2023-01-20,369,30747.55,527,0
538b6b71-f4cf-4a9f-a4d3-0298a6d0bb51,2023-11-13,346,546.21,525,0
cda0c025-c005-4fd6-a64a-0d9c3e71bfab,2024-03-31,317,62324.66,52,1
ca93f680-7f74-4bdf-8f96-83d66843f993,2023-01-12,289,24392.41,502,0
532c435b-e379-4c57-8390-499e4549143f,2022-07-16,320,47979.04,220,1
3d5d76b7-2869-4353-82a7-4fe96cde4651,2023-12-14,344,67090.3,68,0
982acdf9-72f2-443d-8c62-20b956a427ea,2023-04-17,353,41516.94,370,1
4308bc70-799e-4914-b01f-f9898ad5fa92,2024-08-17,114,52024.95,60,0
db9dd2d4-7a63-4810-bb86-3c6965cd2b34,2022-02-19,346,42229.39,78,1
f55ec1af-7482-4528-b57e-72847da602f4,2024-07-03,218,50827.81,349,0
2da14951-ed76-47ce-9c93-b133e277d218,2022-06-29,283,56993.8,496,1
ade311f7-5c5a-4e6e-a406-f43461e1bb1b,2024-07-10,129,32181.61,7,0
382e4828-8f0d-4d3c-ae74-cde3ffecb286,2024-04-01,67,16887.56,127,0
9f0c01a9-a0a1-45b0-aa98-f52be52ff319,2023-01-23,181,57448.23,251,1
8045ed02-0f30-4562-9b8c-edfdd0a1a0c0,2024-05-29,124,33508.88,60,0
9ae5a941-cce5-496f-a393-13ef1b9248e1,2022-09-30,346,7271.15,27,1
ba0a52dd-5105-4745-8724-35490b57e9fd,2024-06-06,245,67665.1,365,0
4ef6125c-f067-4c13-919b-dc8caa8d5e88,2022-11-03,277,57346.63,493,1
8c947c14-b28e-4798-a215-1c52fe14780a,2023-01-20,392,22947.28,9,1
6c524e11-baf0-4802-916f-c5b4ae5385ba,2022-07-01,159,17342.28,328,0
46e838ee-1950-4348-a4fd-92fd4e843497,2022-07-18,246,18953.51,290,1
d2d38559-539d-4fad-a6b7-2129c05bc58d,2022-07-20,270,39783.28,177,0
40734f5d-ab35-4398-8e9c-ce4a2804056f,2022-02-25,318,55482.56,306,1
b2863a0d-3cd7-4f4a-9786-dd40f8c43f3f,2024-05-25,111,25063.45,585,0
147266e1-d13a-4102-a628-fba8903d42a8,2022-07-14,295,37121.09,101,0
d96b3749-aa10-4574-82b3-3c4f6dfde197,2024-06-28,96,17322.61,509,0
410b0c45-e906-4bab-9b82-d05168629f89,2022-06-20,287,66861.52,152,0
b9268f57-a07d-45c4-85b6-a25f19b36678,2022-11-10,198,34035.37,81,1
2d27d7a9-72b8-478d-8af9-c4b83546844a,2022-11-20,259,49397.37,148,1
7480ae87-4aad-441f-9370-d3b23906fe82,2024-10-01,33,43530.56,539,0
e2bafca0-ad03-415e-8ae8-250b21b1eeb3,2022-02-25,59,33500.7,83,0
8f4df44d-2715-4197-9021-0475b0ab8b5e,2024-02-05,381,36698.05,39,0
ca9b05f4-f93b-4004-8a47-cba17cbdbe98,2024-03-07,347,26140.64,207,1
77d5ae42-b891-4e8a-b6c2-f69b5c9e5e47,2024-09-29,238,761.2,265,0
d1368d8e-6ffc-446b-bf53-81abf8d8fd99,2023-06-18,351,56270.89,268,1
2f16ea0a-6121-45d3-815d-f99169fbd0a1,2024-04-28,372,6730.68,503,0
d86f73ea-6475-4255-ab5c-8f58b91a772d,2024-08-26,89,9217.81,466,0
76822db5-19be-442d-abde-5c92dccd3b93,2023-07-01,202,43536.02,254,0
a29d7d01-3167-436d-95f1-e4093e406c9d,2024-12-31,213,6079.42,78,0
091acbfc-103a-49b9-b7fc-09dd82860376,2023-10-04,152,59738.72,252,1
f0940eaa-a1c2-4783-b228-2ea7f055b30d,2024-06-10,127,66758.81,473,1
252cc315-181c-4737-8a46-6e1737b69943,2022-12-18,4,30661.0,489,0
0d3f4ebb-d4c4-445c-a6fb-89b00c3b5209,2023-09-15,362,9963.76,480,0
f5625ad7-2dc6-48a4-9790-f03d4dfd1a9c,2022-06-15,156,40930.67,124,1
e00de2ad-8083-49e6-b0c1-a2a9731aa320,2024-04-14,199,12420.05,229,0
d7b3e19a-4e6a-45a4-a6af-b00dab98748f,2023-06-14,7,34526.39,34,1
d1393550-a462-42b9-ab5a-ce3ffacfcab8,2023-10-31,26,50855.04,436,1
a0517f8a-f931-44a8-8353-77659ddf83c1,2024-09-16,170,50029.0,596,1
3398b2db-15aa-461d-b748-9840c128aaf6,2023-03-01,145,5485.38,355,0
4b887a8a-6f23-4391-814f-2b74d958ac31,2022-05-31,179,6780.21,549,0
0e4876ec-1689-4bfc-9d24-fbd76e99e170,2024-03-21,214,25077.18,515,1
858736a5-16ac-45ca-972f-f5f0fd2fa8ad,2022-03-06,327,22702.9,20,1
c3621777-647f-4812-9aad-a3d2af93bb97,2022-11-05,149,50218.3,491,1
14fb6b5a-9cd9-46aa-bd91-139fa6e3a0b5,2024-03-18,41,61875.67,113,0
4aa39569-c2e7-46b8-ba37-dcaf70f519e2,2023-05-08,309,19428.14,356,1
8fab7df2-9ca8-4aed-b99b-b2de15afca94,2022-03-23,384,43831.01,249,0
7ab2829d-8b7d-42ff-b65e-375f5f17a6d9,2023-08-23,292,57615.52,356,1
71554348-f973-4fb4-9de7-791907e69718,2022-07-18,288,34788.42,395,0
d09ecd51-9243-4450-9211-b5ab17edadd8,2022-04-06,54,30879.26,131,1
c8bc6b31-4c55-4d4d-b7e6-6e96137c372a,2022-08-14,347,35102.35,596,0
f1053ad6-f2fb-41ea-83a6-22550a482eed,2022-08-13,231,25625.62,21,1
04bd49c5-5981-47f6-aad2-b92c74e0df6b,2023-07-01,73,16449.6,218,0
72625014-dc06-402f-ae87-98a4f256d125,2024-11-14,91,30726.74,410,1
22afde18-b449-47d4-bfd6-e9428f2eb8b2,2023-12-26,255,63503.7,468,1
6f23092c-4311-465f-87a4-6f7e47c3ae7c,2022-07-20,311,4807.0,365,0
57f5ecdc-5a3e-4242-8adf-672b3d0f5584,2024-08-29,42,15938.67,396,0
9fa2d6e9-0505-4515-ad16-95aaa487abb2,2024-09-29,400,43821.83,81,1
f60c34a5-9c94-4a17-83a6-40b3fcb7e5f1,2023-03-08,7,19719.49,383,0
9e2462f3-1cfa-483d-aee9-2205914b3b0f,2024-01-14,288,40180.31,389,1
affa14d2-b169-4f04-8e2d-08ff8c74551d,2024-12-24,165,15175.99,596,0
f04af965-0ca2-4c66-8757-1989344268f1,2023-09-10,367,3300.05,508,0
3582e988-a76a-4fa3-998d-ff19cd823c51,2022-09-20,359,63558.69,97,0
0674bf8f-1994-40b7-ae8e-68d2231ef66c,2024-01-13,258,30210.33,253,0
bdb64d3e-63c6-46bd-bc98-5dc36c158d86,2022-02-11,246,68350.82,412,1
0a3ef5eb-1dcd-4f8f-a2ae-8f1e75c50872,2024-07-20,177,13207.33,49,0
ecbcc6a3-f949-4b59-ba0d-8a92bf580aef,2023-09-19,321,56628.96,472,1
8fdc7675-bfcf-4a0d-9e0a-0fe2dcda433d,2024-02-02,297,59205.33,493,0
384d3934-819e-4c2f-af1f-c7be679d81b5,2023-07-26,6,6410.74,352,0
125f9aa1-f0a2-4a2d-b10d-51feb0237cb8,2024-09-16,348,38846.2,549,0
d8a88352-ba18-4fdd-ae8f-89ac03ba7c42,2022-01-31,274,67920.84,97,1
8a2e1070-9199-4584-9a52-f2cbf525bba6,2023-04-01,382,2963.97,211,1
3f1f52ec-7595-41b8-b869-2f1142e7a662,2024-11-05,94,380.1,6,1
f9fe42ca-e23c-4aca-89c4-c6314d60d6ea,2022-03-30,275,68271.86,420,0
ae246b0f-47e8-4329-85a0-b908553f2f35,2022-04-30,118,25677.5,564,0
e0628ce0-b042-4c7b-9662-8c792acbe48f,2023-01-11,27,23810.99,59,0
afb0f5dd-59a1-4e8d-86ec-acca16aedcd3,2024-04-12,188,31940.88,481,1
0c452849-b9ec-458a-87da-3f0fe45801f8,2022-01-19,347,68093.81,116,0
dbeb04b4-9f68-4b0a-928e-9dd651aea67a,2023-04-17,229,44663.39,471,1
e8f03478-04c7-44e1-9f22-48cf2b030831,2023-01-14,361,7510.58,187,1
d2c7b956-6680-4307-ab5e-cc85f0539860,2023-08-30,117,26608.77,583,0
8b7f9827-d8f6-402e-a69f-e6e106c0bc8a,2022-09-17,116,62756.12,334,1
63065567-f686-453c-b10a-70a67aaa4b31,2022-06-27,238,52502.58,124,1
